CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgUnitPrice,Country,Cluster
17002.0,85,3,1493.73,679,3.438775510204082,United Kingdom,1
17004.0,45,2,1412.94,819,2.652727272727273,United Kingdom,1
17006.0,4,4,781.78,272,3.749772727272728,United Kingdom,1
17007.0,50,6,889.9300000000001,597,3.3242307692307693,United Kingdom,1
17010.0,17,1,195.36,118,2.5500000000000003,United Kingdom,1
17011.0,29,1,270.9,186,1.79,United Kingdom,1
17014.0,7,3,586.33,245,2.933513513513513,United Kingdom,1
17015.0,28,3,1842.56,1981,1.417142857142857,United Kingdom,1
17017.0,2,20,8694.26,6673,1.6860714285714284,United Kingdom,1
17018.0,40,2,920.1,176,6.223125,United Kingdom,1
17019.0,10,4,1272.61,827,2.1226495726495727,United Kingdom,1
17022.0,30,1,71.0,108,0.9585714285714284,United Kingdom,1
17024.0,44,3,95.85,69,1.3833333333333335,United Kingdom,1
17025.0,60,3,357.77,235,2.006666666666667,United Kingdom,1
17026.0,184,2,154.82999999999998,97,4.035,United Kingdom,0
17027.0,78,6,890.29,421,2.642156862745098,United Kingdom,1
17029.0,110,2,716.0,400,1.79,United Kingdom,1
17030.0,63,1,146.87,146,2.661818181818182,United Kingdom,1
17031.0,11,2,380.35,235,1.606818181818182,United Kingdom,1
17033.0,85,3,1030.14,750,2.2567857142857144,United Kingdom,1
17034.0,15,3,745.52,410,3.3606666666666665,United Kingdom,1
17035.0,245,2,433.53,229,3.3057142857142856,United Kingdom,0
17037.0,87,1,1267.32,656,2.7634666666666665,United Kingdom,1
17038.0,29,1,112.4,28,4.440909090909091,United Kingdom,1
17040.0,137,1,449.73,181,3.3006666666666664,United Kingdom,0
17041.0,26,3,1081.57,951,1.929142857142857,United Kingdom,1
17042.0,2,5,1044.38,994,1.8227551020408164,United Kingdom,1
17043.0,31,4,1735.18,998,3.143627450980392,United Kingdom,1
17044.0,24,1,948.48,504,2.236666666666667,United Kingdom,1
17045.0,112,3,339.44,106,4.968181818181819,United Kingdom,1
17046.0,156,1,642.02,510,2.169090909090909,United Kingdom,0
17047.0,84,3,1100.9,533,3.536923076923077,United Kingdom,1
17048.0,117,3,925.35,485,3.706511627906977,United Kingdom,1
17049.0,2,9,5659.9800000000005,2676,3.9271069182389935,United Kingdom,1
17050.0,95,6,3228.84,1614,2.778924050632911,United Kingdom,1
17051.0,193,1,247.14,184,1.8213953488372088,United Kingdom,0
17052.0,27,1,413.75,261,1.8638043478260868,United Kingdom,1
17053.0,130,1,498.48,122,4.499230769230769,United Kingdom,1
17054.0,27,5,1356.33,804,4.77144578313253,United Kingdom,1
17058.0,81,3,1179.89,592,3.765322580645161,United Kingdom,1
17059.0,29,5,3095.04,1855,2.6577325581395352,United Kingdom,1
17060.0,265,1,234.24,216,1.7719999999999998,United Kingdom,0
17061.0,73,11,5232.2300000000005,1526,5.087070707070708,United Kingdom,1
17062.0,313,4,538.37,430,2.162,United Kingdom,0
17063.0,20,7,1461.14,770,2.656025641025641,United Kingdom,1
17064.0,58,3,859.35,318,3.687741935483871,United Kingdom,1
17068.0,11,21,4552.14,2164,2.5016554054054057,United Kingdom,1
17069.0,27,9,2709.7000000000003,1506,2.8552447552447555,United Kingdom,1
17070.0,113,1,312.14,133,2.5853125,United Kingdom,1
17071.0,27,9,2429.03,1197,3.376714285714286,United Kingdom,1
17073.0,17,4,1446.09,759,3.1235632183908044,United Kingdom,1
17075.0,17,4,834.12,292,3.8464935064935055,United Kingdom,1
17076.0,35,3,841.0799999999999,295,5.8696,United Kingdom,1
17078.0,35,2,378.2,788,0.6025,United Kingdom,1
17079.0,77,1,118.8,24,4.95,United Kingdom,1
17080.0,21,2,287.62,166,3.76375,United Kingdom,1
17081.0,24,2,290.16,78,3.7953125,United Kingdom,1
17082.0,32,2,2003.85,1049,4.224567901234568,United Kingdom,1
17083.0,108,3,1405.78,772,2.0717307692307694,United Kingdom,1
17084.0,34,2,2949.75,1816,2.892283950617284,United Kingdom,1
17085.0,122,5,1566.65,786,2.732192513368984,United Kingdom,1
17086.0,6,6,2050.08,1859,2.1609375,United Kingdom,1
17088.0,27,4,1991.01,868,3.8090434782608695,United Kingdom,1
17090.0,3,7,2043.95,921,2.742063492063492,United Kingdom,1
17091.0,2,9,3827.76,1746,3.139846153846154,United Kingdom,1
17092.0,49,4,1777.78,1131,2.2588000000000004,United Kingdom,1
17094.0,321,1,302.0,152,2.146428571428572,United Kingdom,0
17095.0,22,3,1324.16,618,3.755135135135135,United Kingdom,1
17096.0,14,4,1022.13,339,4.555416666666667,United Kingdom,1
17097.0,1,8,954.42,459,2.5918009478672985,Spain,1
17100.0,17,2,971.74,800,1.9433846153846157,United Kingdom,1
17101.0,9,4,1621.73,815,2.8811904761904765,United Kingdom,1
17102.0,261,1,25.5,2,12.75,United Kingdom,0
17105.0,158,2,665.78,693,1.9445555555555556,United Kingdom,0
17107.0,32,6,10815.43,4837,3.343612440191388,United Kingdom,1
17109.0,28,6,885.04,589,2.3304273504273505,United Kingdom,1
17110.0,164,1,163.29999999999998,50,5.166666666666667,United Kingdom,0
17111.0,46,1,248.61,302,1.842,United Kingdom,1
17114.0,5,8,808.62,219,5.023464566929134,United Kingdom,1
17115.0,7,3,837.5,372,4.382307692307692,United Kingdom,1
17117.0,287,1,116.2,68,3.966666666666667,United Kingdom,0
17118.0,317,1,157.02,154,1.358,United Kingdom,0
17119.0,2,2,606.91,334,3.578857142857143,United Kingdom,1
17120.0,232,1,307.46,120,4.396111111111111,United Kingdom,0
17122.0,118,1,138.32,80,1.97,United Kingdom,1
17123.0,161,1,345.29999999999995,246,1.772222222222222,United Kingdom,0
17124.0,184,1,298.89,130,3.435625,United Kingdom,0
17125.0,49,1,259.35,291,3.4685,United Kingdom,1
17126.0,151,5,1004.75,792,1.8555384615384616,United Kingdom,0
17128.0,334,1,157.09,76,3.985,United Kingdom,0
17131.0,4,5,2463.17,983,3.519402985074627,United Kingdom,1
17133.0,15,7,4892.240000000001,2730,2.1211111111111114,United Kingdom,1
17134.0,106,2,425.0,102,5.45,United Kingdom,1
17135.0,15,7,1139.73,1224,5.040961538461539,United Kingdom,1
17138.0,275,1,380.5,126,4.90625,United Kingdom,0
17139.0,15,12,10668.47,5182,3.764456066945607,United Kingdom,1
17140.0,246,1,465.32,302,2.5025,United Kingdom,0
17142.0,238,1,579.0,81,19.186666666666667,United Kingdom,0
17144.0,0,2,984.57,483,5.275833333333334,United Kingdom,1
17146.0,105,3,749.78,212,7.031142857142857,United Kingdom,1
17147.0,22,4,1714.59,882,3.190987654320988,United Kingdom,1
17148.0,51,1,124.88,82,1.62,United Kingdom,1
17152.0,194,3,1689.5,517,3.482857142857143,United Kingdom,0
17153.0,23,1,213.78,104,2.789285714285714,United Kingdom,1
17154.0,74,1,329.34,490,1.1069565217391304,United Kingdom,1
17155.0,17,2,251.7,242,2.568,United Kingdom,1
17157.0,7,2,319.0,172,2.5461538461538464,United Kingdom,1
17158.0,31,3,1266.97,778,3.245522388059701,United Kingdom,1
17159.0,21,3,1538.88,1111,2.389108910891089,United Kingdom,1
17160.0,30,6,3518.03,2856,1.6480349344978165,United Kingdom,1
17162.0,28,10,1715.46,1001,3.83,United Kingdom,1
17163.0,21,2,293.1,66,4.529999999999999,United Kingdom,1
17164.0,32,7,2467.35,1501,2.4883333333333333,United Kingdom,1
17165.0,283,1,158.68,100,3.067,United Kingdom,0
17166.0,38,2,206.34,78,3.115,United Kingdom,1
17169.0,57,2,835.78,526,2.830740740740741,United Kingdom,1
17171.0,288,1,224.91,185,2.38,United Kingdom,0
17172.0,78,1,317.76,480,0.8446666666666667,United Kingdom,1
17173.0,4,8,3766.6,1122,3.715116279069768,United Kingdom,1
17174.0,217,1,59.9,41,1.6625,United Kingdom,0
17175.0,43,4,1443.69,866,4.0947619047619055,United Kingdom,1
17176.0,201,1,306.13,170,2.772666666666667,United Kingdom,0
17179.0,177,3,711.79,290,2.314375,United Kingdom,0
17180.0,55,4,796.03,683,1.8921875,United Kingdom,1
17181.0,56,2,239.92,241,3.039565217391304,United Kingdom,1
17183.0,7,6,3347.31,1296,4.032465753424658,United Kingdom,1
17186.0,46,2,144.0,200,0.72,United Kingdom,1
17187.0,226,1,203.95,144,3.765,United Kingdom,0
17188.0,10,7,2474.23,1328,2.6591666666666667,United Kingdom,1
17189.0,105,2,384.4,227,2.314754098360656,United Kingdom,1
17190.0,58,2,444.74,161,12.313684210526317,United Kingdom,1
17191.0,27,7,2095.13,1167,2.56506329113924,United Kingdom,1
17193.0,35,7,1699.3000000000002,1254,2.4309375,United Kingdom,1
17194.0,273,2,262.62,119,3.9117241379310346,United Kingdom,0
17197.0,29,1,1013.01,191,5.508965517241379,United Kingdom,1
17198.0,23,3,692.22,357,2.8972916666666664,United Kingdom,1
17201.0,53,1,342.63,268,1.9490000000000005,United Kingdom,1
17203.0,35,6,3563.85,2850,1.7332236842105262,United Kingdom,1
17204.0,174,4,1564.56,646,4.641052631578948,United Kingdom,0
17205.0,53,1,384.08,884,0.5253846153846153,United Kingdom,1
17206.0,52,1,204.24,76,2.7885714285714287,United Kingdom,1
17211.0,26,8,2317.2200000000003,1323,3.2573933649289097,United Kingdom,1
17212.0,252,1,226.85,147,1.385,United Kingdom,0
17213.0,39,7,2781.23,1176,4.155414012738853,United Kingdom,1
17214.0,59,6,1069.12,276,5.273495145631068,United Kingdom,1
17217.0,233,1,113.5,24,3.716666666666667,United Kingdom,0
17218.0,3,10,1960.72,958,2.9099270072992702,United Kingdom,1
17219.0,31,1,114.23,89,1.8852,United Kingdom,1
17220.0,23,14,3198.25,1905,2.460635593220339,United Kingdom,1
17221.0,6,2,335.13,288,1.9444444444444444,United Kingdom,1
17222.0,64,1,354.15,128,2.9910714285714284,United Kingdom,1
17223.0,309,2,426.79,112,4.364285714285714,United Kingdom,0
17226.0,308,1,393.49,406,2.5752380952380958,United Kingdom,0
17227.0,18,6,939.32,741,1.3721276595744685,United Kingdom,1
17228.0,15,8,1906.09,1532,1.7266346153846153,United Kingdom,1
17229.0,95,2,318.76,185,2.008936170212766,United Kingdom,1
17230.0,263,8,3638.41,1651,3.736521739130435,United Kingdom,0
17231.0,11,10,3174.32,1742,2.742458410351201,United Kingdom,1
17232.0,2,2,421.52,203,2.656388888888889,United Kingdom,1
17233.0,34,1,190.88,131,2.4748,United Kingdom,1
17234.0,182,1,149.89,55,3.697857142857143,United Kingdom,0
17235.0,24,2,550.06,224,3.179310344827586,United Kingdom,1
17236.0,12,6,916.13,474,2.693714285714285,United Kingdom,1
17237.0,10,2,314.69,105,3.2257894736842103,United Kingdom,1
17238.0,2,17,3744.65,1822,2.688268551236749,United Kingdom,1
17239.0,312,1,382.5,150,4.066666666666666,United Kingdom,0
17242.0,107,2,1135.04,611,2.14775,United Kingdom,1
17243.0,0,26,8676.85,3370,4.198025,United Kingdom,1
17244.0,52,1,954.9,616,1.7067741935483869,United Kingdom,1
17245.0,204,1,171.45,75,2.9055555555555554,United Kingdom,0
17247.0,14,1,282.19,106,3.282,United Kingdom,1
17248.0,119,1,318.65,213,1.905217391304348,United Kingdom,1
17250.0,3,2,384.52,168,3.0140350877192983,United Kingdom,1
17251.0,362,1,283.28000000000003,110,3.503589743589744,United Kingdom,0
17252.0,116,2,353.86,193,2.7728735632183907,United Kingdom,1
17253.0,17,1,178.26,43,5.614444444444445,United Kingdom,1
17254.0,4,2,272.44,252,1.5055357142857144,United Kingdom,1
17255.0,40,2,298.41,232,1.9242307692307687,United Kingdom,1
17256.0,106,2,240.0,141,2.448125,United Kingdom,1
17259.0,147,2,603.37,410,2.3345967741935483,United Kingdom,0
17262.0,51,5,1253.36,367,4.0275,United Kingdom,1
17263.0,207,1,63.440000000000005,36,2.011304347826087,United Kingdom,0
17265.0,138,2,562.9,394,2.3281889763779526,United Kingdom,1
17266.0,1,3,310.64,161,2.5951250000000003,United Kingdom,1
17267.0,126,2,317.62,159,3.401315789473684,United Kingdom,1
17268.0,107,4,763.64,844,1.0066666666666666,United Kingdom,1
17272.0,41,4,2148.63,1778,1.8583333333333332,United Kingdom,1
17274.0,34,1,111.98,79,1.744074074074074,United Kingdom,1
17277.0,227,2,1065.35,430,3.351594202898551,United Kingdom,0
17278.0,240,1,246.04,179,4.753333333333334,United Kingdom,0
17279.0,57,1,187.83,48,6.736666666666666,United Kingdom,1
17282.0,129,3,1703.41,1877,2.388617021276596,United Kingdom,1
17284.0,59,6,1652.58,1364,1.6184246575342465,United Kingdom,1
17286.0,21,1,153.92,118,1.8722222222222225,United Kingdom,1
17287.0,25,7,1064.11,559,3.17258064516129,United Kingdom,1
17288.0,8,7,1419.73,1203,2.674647887323944,United Kingdom,1
17289.0,31,3,944.41,520,2.1884684684684688,United Kingdom,1
17290.0,3,2,525.24,404,2.572941176470588,United Kingdom,1
17291.0,307,1,550.8000000000001,72,7.65,United Kingdom,0
17293.0,7,9,1875.11,1140,2.766074074074074,United Kingdom,1
17295.0,28,3,556.95,294,2.949710144927536,United Kingdom,1
17297.0,16,1,131.78,67,2.2054901960784314,United Kingdom,1
17298.0,100,2,498.42,387,2.0803333333333334,United Kingdom,1
17299.0,11,4,669.11,678,1.6266666666666667,United Kingdom,1
17301.0,20,1,197.63,149,1.910909090909091,United Kingdom,1
17302.0,14,5,1135.63,575,2.506582278481013,United Kingdom,1
17303.0,360,1,250.04,144,2.940943396226415,United Kingdom,0
17306.0,10,19,8631.31,11491,1.558030303030303,United Kingdom,1
17309.0,94,1,82.75,41,2.9375,United Kingdom,1
17311.0,77,2,1384.85,1005,3.0627272727272725,United Kingdom,1
17312.0,138,3,644.3,372,2.305,United Kingdom,1
17313.0,30,1,2328.84,1402,2.1425,United Kingdom,1
17314.0,24,8,2527.92,1896,2.458091603053435,United Kingdom,1
17315.0,1,38,6292.26,3888,2.75061310782241,United Kingdom,1
17317.0,45,3,2600.34,1146,3.2244444444444444,United Kingdom,1
17320.0,99,3,1200.62,634,3.742191780821918,United Kingdom,1
17321.0,7,2,700.86,373,2.766728971962617,United Kingdom,1
17323.0,14,7,921.07,776,1.4286500000000002,United Kingdom,1
17324.0,17,4,990.23,844,2.7656,United Kingdom,1
17325.0,279,1,96.8,60,1.633333333333333,United Kingdom,0
17329.0,13,2,523.11,142,4.12939393939394,United Kingdom,1
17330.0,22,2,363.9,120,4.488333333333333,United Kingdom,1
17331.0,123,1,175.2,16,10.95,United Kingdom,1
17333.0,85,1,494.25,375,1.772142857142857,United Kingdom,1
17334.0,301,2,307.02,315,1.3527272727272728,United Kingdom,0
17337.0,150,4,2027.87,1269,2.2972375690607736,United Kingdom,0
17338.0,16,8,6643.93,3128,2.779442231075697,United Kingdom,1
17339.0,93,2,243.36,152,2.9522222222222223,United Kingdom,1
17340.0,29,11,12353.29,5967,3.148869778869779,United Kingdom,1
17341.0,156,3,781.36,489,2.1207650273224044,United Kingdom,0
17343.0,354,1,193.64,56,4.70235294117647,United Kingdom,0
17344.0,45,1,160.57,66,2.8334375,United Kingdom,1
17345.0,14,4,537.74,346,2.7472413793103447,United Kingdom,1
17346.0,3,15,2676.56,1657,2.39966,United Kingdom,1
17347.0,85,1,228.96,216,1.06,United Kingdom,1
17348.0,14,5,1159.52,1401,1.6951627906976745,United Kingdom,1
17349.0,178,1,110.75,112,3.0877777777777777,United Kingdom,0
17350.0,7,4,1286.07,795,2.4407042253521127,United Kingdom,1
17351.0,35,3,587.15,113,5.725555555555555,United Kingdom,1
17353.0,128,2,1740.0,1200,1.45,United Kingdom,1
17354.0,50,1,1393.06,1006,1.406875,United Kingdom,1
17356.0,311,1,178.22,166,1.121578947368421,United Kingdom,0
17357.0,23,2,388.14,153,3.4548888888888887,United Kingdom,1
17358.0,302,2,365.85,202,2.692372881355932,United Kingdom,0
17359.0,10,1,127.86,161,2.104,United Kingdom,1
17360.0,16,3,585.79,335,2.8299242424242426,United Kingdom,1
17361.0,48,3,488.2,157,4.833793103448276,United Kingdom,1
17362.0,238,2,312.23,191,2.991142857142857,United Kingdom,0
17364.0,0,11,4481.18,2701,2.703065693430657,United Kingdom,1
17365.0,12,8,4801.56,4777,1.9343803418803416,United Kingdom,1
17367.0,237,1,168.4,150,1.8961764705882356,United Kingdom,0
17368.0,22,8,1912.67,1391,2.488468468468468,United Kingdom,1
17370.0,72,4,446.18,540,1.396969696969697,United Kingdom,1
17371.0,16,3,423.89,152,3.1804597701149424,United Kingdom,1
17372.0,40,8,1342.68,749,2.326600790513834,United Kingdom,1
17373.0,39,4,646.92,408,1.8789473684210525,United Kingdom,1
17374.0,218,2,495.77,85,7.0996428571428565,United Kingdom,0
17375.0,198,3,400.1,367,2.7102898550724634,United Kingdom,0
17376.0,70,2,203.2,86,3.454166666666667,United Kingdom,1
17377.0,23,20,4100.92,2076,2.604186602870813,United Kingdom,1
17379.0,10,1,404.66,663,1.3718072289156626,United Kingdom,1
17381.0,8,29,20275.61,25649,1.3353211009174313,United Kingdom,1
17382.0,64,1,65.4,25,8.55,United Kingdom,1
17383.0,3,1,199.29,150,1.8564705882352943,United Kingdom,1
17384.0,18,2,336.4,88,3.2493333333333334,United Kingdom,1
17385.0,14,1,261.11,201,1.92,United Kingdom,1
17386.0,7,6,2686.42,1902,1.6421428571428571,United Kingdom,1
17387.0,19,2,784.11,542,2.417692307692308,United Kingdom,1
17388.0,77,4,1259.56,1068,4.698,United Kingdom,1
17389.0,0,34,31833.68,7612,5.688826291079812,United Kingdom,1
17391.0,163,2,508.8,480,1.06,United Kingdom,0
17392.0,306,2,457.91,320,3.417903225806452,United Kingdom,0
17394.0,218,1,203.87,241,3.4425,United Kingdom,0
17396.0,38,8,7330.8,2005,4.416296296296296,United Kingdom,1
17397.0,21,2,696.41,254,3.074782608695652,United Kingdom,1
17398.0,114,3,653.38,310,4.841578947368421,United Kingdom,1
17400.0,125,5,2129.96,1097,3.355680751173709,United Kingdom,1
17402.0,4,13,2633.85,701,5.860169491525424,United Kingdom,1
17403.0,35,1,281.62,117,3.1360606060606058,United Kingdom,1
17404.0,3,15,31906.82,32748,2.193939393939394,Sweden,1
17405.0,0,3,1031.41,726,3.1534146341463414,United Kingdom,1
17406.0,332,3,2200.42,787,6.764955752212389,United Kingdom,0
17408.0,162,1,32.65,3,11.35,United Kingdom,0
17409.0,184,2,771.85,105,7.625384615384615,United Kingdom,0
17410.0,15,5,1214.72,616,3.48953125,United Kingdom,1
17411.0,11,3,778.94,306,4.144146341463415,United Kingdom,1
17412.0,2,7,1258.06,738,2.721060606060606,United Kingdom,1
17414.0,43,2,778.0,2100,0.425,United Kingdom,1
17415.0,79,1,507.84,114,13.96642857142857,United Kingdom,1
17416.0,29,7,6893.42,4302,2.3484758364312266,United Kingdom,1
17418.0,41,2,463.46,289,2.941666666666667,United Kingdom,1
17419.0,10,12,4226.57,1876,4.12121359223301,United Kingdom,1
17420.0,49,3,598.83,265,3.881333333333333,United Kingdom,1
17422.0,15,6,1979.37,2253,1.4844444444444445,United Kingdom,1
17423.0,45,2,698.41,459,2.285,United Kingdom,1
17425.0,18,2,759.17,407,2.670930232558139,United Kingdom,1
17426.0,7,6,5037.26,3094,3.014686346863469,United Kingdom,1
17427.0,71,1,100.8,34,4.165,United Kingdom,1
17428.0,0,28,17256.85,9474,3.572774390243903,United Kingdom,1
17429.0,127,3,524.9200000000001,624,2.086153846153846,United Kingdom,1
17430.0,32,2,265.76,190,1.997857142857143,United Kingdom,1
17431.0,312,1,403.3,292,1.9611627906976743,United Kingdom,0
17432.0,17,2,365.76,207,2.5272916666666667,United Kingdom,1
17433.0,87,1,303.16,185,2.4059259259259256,United Kingdom,1
17434.0,1,7,2373.82,1693,2.741044776119403,United Kingdom,1
17436.0,1,2,216.3,90,2.4277777777777776,United Kingdom,1
17438.0,253,1,388.4500000000001,103,5.238235294117647,United Kingdom,0
17440.0,156,3,186.42,246,0.678,United Kingdom,0
17442.0,36,6,2248.56,1496,2.527333333333333,United Kingdom,1
17443.0,219,1,534.24,504,1.06,Canada,0
17444.0,147,3,2940.04,2119,6.547407407407408,Canada,0
17446.0,176,2,120.9,198,0.7722222222222223,United Kingdom,0
17447.0,39,2,541.53,443,1.6922222222222223,United Kingdom,1
17449.0,1,7,2520.86,1122,3.49115523465704,United Kingdom,1
17450.0,7,46,194550.79,69993,3.392640949554896,United Kingdom,3
17451.0,0,7,1721.4,1203,2.2744,United Kingdom,1
17453.0,17,2,486.72,219,3.4231578947368417,United Kingdom,1
17454.0,191,4,517.53,243,2.64344262295082,United Kingdom,0
17455.0,203,1,131.7,66,2.825,United Kingdom,0
17456.0,364,1,249.86,222,1.5076470588235291,United Kingdom,0
17457.0,126,5,1737.7,826,3.221052631578947,United Kingdom,1
17458.0,14,1,316.5,170,2.4331481481481485,United Kingdom,1
17459.0,42,2,657.3,537,1.9172072072072075,United Kingdom,1
17460.0,93,6,622.4300000000001,236,4.310689655172414,United Kingdom,1
17461.0,22,3,757.46,799,2.4001801801801803,United Kingdom,1
17462.0,59,2,675.69,227,3.8862962962962966,United Kingdom,1
17463.0,15,5,1896.41,1095,2.794604651162791,United Kingdom,1
17464.0,157,1,289.96000000000004,220,2.7211111111111115,United Kingdom,0
17466.0,9,2,763.28,306,4.690975609756098,United Kingdom,1
17468.0,9,2,137.0,116,1.17,United Kingdom,1
17469.0,15,5,1870.97,787,3.0990909090909096,United Kingdom,1
17470.0,44,5,1125.07,1675,1.2026923076923075,United Kingdom,1
17472.0,190,3,710.29,462,2.055303867403315,United Kingdom,0
17475.0,78,1,194.37,178,1.7764285714285717,United Kingdom,1
17480.0,77,1,511.82,338,1.8,United Kingdom,1
17481.0,3,4,1255.59,1061,2.549390243902439,United Kingdom,1
17483.0,64,3,414.04,191,3.264761904761905,United Kingdom,1
17486.0,260,1,396.87,191,2.89625,United Kingdom,0
17489.0,58,2,376.64,428,1.076896551724138,United Kingdom,1
17490.0,0,7,2092.32,1134,3.006184210526316,United Kingdom,1
17491.0,0,10,3558.87,2013,3.312935779816514,United Kingdom,1
17492.0,247,1,374.57,155,3.523333333333333,United Kingdom,0
17495.0,7,2,497.56,229,3.68,United Kingdom,1
17496.0,358,1,271.05,79,5.165,United Kingdom,0
17498.0,75,1,272.22,394,2.0194117647058825,United Kingdom,1
17499.0,289,1,622.88,711,1.73825,United Kingdom,0
17500.0,16,3,1138.0,17,54.3,United Kingdom,1
17501.0,220,2,288.6,160,3.4944444444444445,United Kingdom,0
17502.0,8,4,689.1,376,2.8096428571428573,United Kingdom,1
17503.0,2,2,558.96,486,2.3276315789473685,United Kingdom,1
17504.0,205,9,2997.03,1664,3.409527559055118,United Kingdom,0
17505.0,161,2,1145.84,556,2.9532692307692305,United Kingdom,0
17506.0,75,1,302.2,139,3.6342857142857135,United Kingdom,1
17507.0,261,2,605.58,359,2.6617045454545454,United Kingdom,0
17508.0,280,1,387.31,289,1.622272727272727,Greece,0
17509.0,57,8,6115.14,3534,2.259207650273224,United Kingdom,1
17510.0,24,1,308.48,214,2.211,United Kingdom,1
17511.0,2,31,91062.38,64549,2.3066251298027,United Kingdom,3
17512.0,28,10,2924.99,2753,1.9543809523809528,United Kingdom,1
17513.0,71,1,513.2,254,2.77,United Kingdom,1
17514.0,127,1,208.65,135,2.228,United Kingdom,1
17515.0,30,4,639.02,243,3.740804597701149,United Kingdom,1
17516.0,14,5,768.08,416,2.759124087591241,United Kingdom,1
17517.0,308,1,153.94,102,2.5381818181818185,United Kingdom,0
17519.0,16,6,1844.02,1236,3.1192682926829267,United Kingdom,1
17520.0,53,1,546.81,365,3.2976666666666663,United Kingdom,1
17521.0,29,3,723.2099999999999,519,1.9406666666666663,United Kingdom,1
17522.0,1,5,1070.71,1034,1.9445205479452048,United Kingdom,1
17523.0,10,4,652.74,872,3.128181818181818,United Kingdom,1
17524.0,360,1,145.0,90,1.5916666666666668,United Kingdom,0
17525.0,359,1,422.7000000000001,82,6.005555555555556,United Kingdom,0
17526.0,4,4,1195.9,310,5.22578947368421,United Kingdom,1
17527.0,53,4,939.37,488,3.408936170212766,United Kingdom,1
17528.0,0,8,3628.5,2138,3.161818181818182,United Kingdom,1
17530.0,0,10,2385.0,1526,2.3262690355329947,United Kingdom,1
17531.0,189,1,296.7,136,4.1242857142857146,United Kingdom,0
17534.0,53,1,223.36,103,2.677777777777778,United Kingdom,1
17535.0,279,1,164.4,136,1.473076923076923,United Kingdom,0
17536.0,176,1,76.5,6,12.75,United Kingdom,0
17537.0,29,2,897.62,700,2.6604,United Kingdom,1
17538.0,25,1,98.42,134,1.1933333333333334,United Kingdom,1
17540.0,24,2,578.9,194,3.534,United Kingdom,1
17542.0,269,1,170.75,134,2.584,United Kingdom,0
17545.0,42,3,645.96,341,2.4860689655172417,United Kingdom,1
17548.0,233,1,103.3,58,2.43,United Kingdom,0
17549.0,23,2,148.86,210,1.7666666666666666,United Kingdom,1
17550.0,196,3,267.16,86,2.978095238095238,United Kingdom,0
17551.0,358,1,306.84,150,2.5411627906976744,United Kingdom,0
17552.0,59,4,930.41,719,2.2583673469387757,United Kingdom,1
17553.0,129,1,1487.6,1048,3.1,United Kingdom,1
17554.0,0,5,1952.45,1763,3.0594318181818183,United Kingdom,1
17555.0,19,2,483.26,349,2.184622641509434,United Kingdom,1
17556.0,205,1,157.9,101,4.778333333333333,United Kingdom,0
17557.0,13,3,541.46,306,2.702058823529412,United Kingdom,1
17560.0,94,4,854.95,635,3.4342307692307696,United Kingdom,1
17561.0,18,1,167.62,146,2.094347826086957,United Kingdom,1
17562.0,13,7,1122.38,817,1.8968253968253967,United Kingdom,1
17564.0,23,3,454.01,146,3.722448979591837,United Kingdom,1
17566.0,7,2,901.21,518,2.6539473684210524,United Kingdom,1
17567.0,6,8,4331.48,2632,2.3494545454545457,United Kingdom,1
17569.0,331,1,344.14,159,3.3531034482758617,United Kingdom,0
17571.0,49,4,1498.51,905,2.758227424749164,United Kingdom,1
17572.0,70,4,226.75000000000003,95,3.158333333333333,United Kingdom,1
17573.0,28,3,380.6,308,2.2028,United Kingdom,1
17574.0,242,1,185.65,77,3.31625,United Kingdom,0
17576.0,7,19,3622.68,1994,3.015547445255475,United Kingdom,1
17578.0,217,1,143.45999999999998,138,1.286,United Kingdom,0
17579.0,4,3,448.9,258,2.476,United Kingdom,1
17580.0,252,3,215.72,88,2.157555555555556,United Kingdom,0
17581.0,0,25,11045.04,5927,3.117909090909091,United Kingdom,1
17582.0,235,1,175.27,123,2.134137931034483,United Kingdom,0
17584.0,6,2,1242.3,458,3.982857142857143,United Kingdom,1
17585.0,108,4,1133.07,1671,1.380981308411215,United Kingdom,1
17588.0,99,3,1240.2,676,5.203043478260869,United Kingdom,1
17589.0,59,4,2404.17,1631,2.174822134387352,United Kingdom,1
17590.0,1,3,1479.22,828,2.668407960199005,United Kingdom,1
17591.0,72,7,2225.9700000000003,1009,3.532228915662651,United Kingdom,1
17593.0,3,5,3927.34,3101,2.497136150234742,United Kingdom,1
17594.0,84,2,993.18,550,1.941,United Kingdom,1
17595.0,11,2,388.79,229,2.497710843373494,United Kingdom,1
17596.0,22,7,2827.93,4400,1.9154814814814816,United Kingdom,1
17597.0,213,1,2044.37,1176,3.3992727272727272,United Kingdom,0
17600.0,17,1,161.67000000000002,144,3.5307692307692307,United Kingdom,1
17601.0,238,1,116.01,103,1.6122222222222222,United Kingdom,0
17602.0,1,6,5102.97,4151,1.9664464285714287,United Kingdom,1
17603.0,77,1,394.72,74,13.392727272727273,United Kingdom,1
17604.0,216,2,309.36,169,2.5342857142857143,United Kingdom,0
17608.0,32,2,193.42,232,1.153050847457627,United Kingdom,1
17609.0,40,5,1112.22,723,2.3075105485232066,United Kingdom,1
17611.0,6,15,3984.22,2560,2.5292881944444447,United Kingdom,1
